,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Series_ist,Duration
124,624,1,2018-12-31 23:52:57,2018-12-31 23:57:03,1,0.4,1,N,163,161,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:27:03+05:30,4
125,625,1,2018-12-31 23:52:56,2018-12-31 23:55:21,1,0.6,1,N,141,141,1,4.0,0.5,0.5,2.0,0.0,0.3,7.3,2019-01-01 05:25:21+05:30,2
126,626,2,2018-12-31 23:52:55,2019-01-01 00:23:30,1,21.08,1,N,132,14,1,56.0,0.5,0.5,11.46,0.0,0.3,68.76,2019-01-01 05:53:30+05:30,30
127,627,2,2018-12-31 23:52:55,2018-12-31 23:58:13,1,1.32,1,N,74,75,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:28:13+05:30,5
128,628,2,2018-12-31 23:52:54,2018-12-31 23:55:22,2,0.65,1,N,79,107,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:25:22+05:30,2
129,629,1,2018-12-31 23:52:54,2018-12-31 23:56:13,1,0.6,1,N,141,237,1,4.5,0.5,0.5,2.0,0.0,0.3,7.8,2019-01-01 05:26:13+05:30,3
130,630,1,2018-12-31 23:52:54,2019-01-01 00:05:33,1,4.6,1,N,107,75,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2019-01-01 05:35:33+05:30,12
131,631,2,2018-12-31 23:52:52,2019-01-01 00:23:45,1,7.02,1,N,151,114,1,26.0,0.5,0.5,4.5,0.0,0.3,31.8,2019-01-01 05:53:45+05:30,30
132,632,1,2018-12-31 23:52:51,2019-01-01 00:09:21,1,4.3,1,N,263,147,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2019-01-01 05:39:21+05:30,16
133,633,2,2018-12-31 23:52:51,2018-12-31 23:59:36,2,0.95,1,N,263,237,1,6.5,0.5,0.5,1.17,0.0,0.3,8.97,2019-01-01 05:29:36+05:30,6
134,634,2,2018-12-31 23:52:49,2019-01-01 00:16:13,1,9.59,1,N,132,198,1,28.0,0.5,0.5,7.32,0.0,0.3,36.62,2019-01-01 05:46:13+05:30,23
135,635,2,2018-12-31 23:52:48,2019-01-01 00:22:02,5,4.74,1,N,233,236,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,2019-01-01 05:52:02+05:30,29
136,636,1,2018-12-31 23:52:48,2019-01-01 00:05:37,2,2.5,1,N,79,87,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,2019-01-01 05:35:37+05:30,12
137,637,2,2018-12-31 23:52:47,2018-12-31 23:59:31,5,1.3,1,N,142,237,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:29:31+05:30,6
138,638,1,2018-12-31 23:52:47,2019-01-01 00:04:19,1,1.0,1,N,137,186,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,2019-01-01 05:34:19+05:30,11
139,639,1,2018-12-31 23:52:46,2019-01-01 00:26:13,2,20.1,1,N,132,26,1,55.0,0.5,0.5,3.7,0.0,0.3,60.0,2019-01-01 05:56:13+05:30,33
140,640,1,2018-12-31 23:52:45,2019-01-01 00:03:15,1,1.2,1,N,234,246,1,8.0,0.5,0.5,10.0,0.0,0.3,19.3,2019-01-01 05:33:15+05:30,10
141,641,1,2018-12-31 23:52:45,2019-01-01 00:07:43,1,1.2,1,N,113,234,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2019-01-01 05:37:43+05:30,14
142,642,2,2018-12-31 23:52:43,2018-12-31 23:54:39,3,0.67,1,N,79,4,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:24:39+05:30,1
143,643,2,2018-12-31 23:52:43,2018-12-31 23:56:34,1,1.18,1,N,75,74,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:26:34+05:30,3
144,644,1,2018-12-31 23:52:43,2018-12-31 23:56:05,1,0.6,1,N,233,137,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:26:05+05:30,3
145,645,2,2018-12-31 23:52:41,2019-01-01 23:41:00,1,0.95,1,N,163,161,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-02 05:11:00+05:30,1428
146,646,1,2018-12-31 23:52:40,2018-12-31 23:55:17,1,1.0,1,N,107,170,1,5.0,0.5,0.5,1.85,0.0,0.3,8.15,2019-01-01 05:25:17+05:30,2
147,647,2,2018-12-31 23:52:39,2019-01-01 00:05:45,1,1.91,1,N,170,68,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69,2019-01-01 05:35:45+05:30,13
148,648,2,2018-12-31 23:52:38,2019-01-01 00:04:32,5,4.46,1,N,148,261,1,15.0,0.5,0.5,3.8,0.0,0.3,20.1,2019-01-01 05:34:32+05:30,11
149,649,2,2018-12-31 23:52:37,2019-01-01 00:00:24,1,2.2,1,N,263,74,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:30:24+05:30,7
150,650,2,2018-12-31 23:52:36,2019-01-01 00:08:04,3,2.79,1,N,48,141,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-01 05:38:04+05:30,15
151,651,2,2018-12-31 23:52:35,2019-01-01 00:03:08,1,0.96,1,N,170,186,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,2019-01-01 05:33:08+05:30,10
152,652,2,2018-12-31 23:52:34,2019-01-01 00:08:19,1,2.75,1,N,50,140,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,2019-01-01 05:38:19+05:30,15
153,653,2,2018-12-31 23:52:33,2019-01-01 00:16:47,1,6.56,1,N,43,157,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,2019-01-01 05:46:47+05:30,24
154,654,2,2018-12-31 23:52:32,2019-01-01 00:18:41,1,14.02,1,N,138,186,1,40.0,0.5,0.5,9.41,5.76,0.3,56.47,2019-01-01 05:48:41+05:30,26
155,655,2,2018-12-31 23:52:32,2018-12-31 23:54:41,1,0.46,1,N,152,166,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:24:41+05:30,2
156,656,1,2018-12-31 23:52:29,2019-01-01 00:19:51,1,4.4,1,N,148,163,1,19.5,0.5,0.5,2.5,0.0,0.3,23.3,2019-01-01 05:49:51+05:30,27
157,657,1,2018-12-31 23:52:28,2019-01-01 00:19:33,1,16.4,4,N,138,265,1,49.0,0.5,0.5,10.05,0.0,0.3,60.35,2019-01-01 05:49:33+05:30,27
158,658,2,2018-12-31 23:52:27,2019-01-01 00:06:21,1,2.73,1,N,74,237,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2019-01-01 05:36:21+05:30,13
159,659,2,2018-12-31 23:52:26,2019-01-01 00:05:41,6,2.41,1,N,142,262,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,2019-01-01 05:35:41+05:30,13
160,660,2,2018-12-31 23:52:25,2019-01-01 00:02:21,1,0.64,1,N,142,48,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:32:21+05:30,9
161,661,2,2018-12-31 23:52:23,2018-12-31 23:54:50,1,0.41,1,N,262,140,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:24:50+05:30,2
162,662,2,2018-12-31 23:52:23,2019-01-01 00:04:44,1,4.32,1,N,263,224,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,2019-01-01 05:34:44+05:30,12
163,663,1,2018-12-31 23:52:22,2018-12-31 23:59:04,2,0.7,1,N,162,161,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,2019-01-01 05:29:04+05:30,6
164,664,1,2018-12-31 23:52:21,2018-12-31 23:55:03,1,0.2,1,N,246,48,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:25:03+05:30,2
165,665,1,2018-12-31 23:52:21,2019-01-01 00:00:11,1,1.7,1,N,237,239,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:30:11+05:30,7
166,666,1,2018-12-31 23:52:20,2018-12-31 23:55:14,1,1.0,1,N,186,249,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,2019-01-01 05:25:14+05:30,2
167,667,2,2018-12-31 23:52:20,2018-12-31 23:59:45,1,1.77,1,N,262,238,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:29:45+05:30,7
168,668,1,2018-12-31 23:52:19,2019-01-01 00:10:24,0,4.2,1,N,50,263,1,16.0,0.5,0.5,4.3,0.0,0.3,21.6,2019-01-01 05:40:24+05:30,18
169,669,2,2018-12-31 23:52:18,2019-01-01 00:04:03,1,3.1,1,N,166,263,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,2019-01-01 05:34:03+05:30,11
170,670,1,2018-12-31 23:52:18,2019-01-01 00:17:25,1,8.8,1,N,249,227,1,27.5,0.5,0.5,0.0,0.0,0.3,28.8,2019-01-01 05:47:25+05:30,25
171,671,1,2018-12-31 23:52:18,2019-01-01 00:16:32,1,4.6,1,N,209,144,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,2019-01-01 05:46:32+05:30,24
172,672,2,2018-12-31 23:52:17,2019-01-01 00:05:11,1,5.18,1,N,79,263,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,2019-01-01 05:35:11+05:30,12
173,673,1,2018-12-31 23:52:16,2019-01-01 00:00:12,1,1.5,1,N,79,234,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:30:12+05:30,7
174,674,1,2018-12-31 23:52:15,2018-12-31 23:56:03,1,0.5,1,N,229,162,1,4.5,0.5,0.5,0.58,0.0,0.3,6.38,2019-01-01 05:26:03+05:30,3
175,675,2,2018-12-31 23:52:15,2019-01-01 00:11:21,1,9.17,1,N,138,164,2,27.0,0.5,0.5,0.0,5.76,0.3,34.06,2019-01-01 05:41:21+05:30,19
176,676,1,2018-12-31 23:52:12,2019-01-01 00:30:15,2,2.3,1,N,164,48,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,2019-01-01 06:00:15+05:30,38
177,677,1,2018-12-31 23:52:12,2018-12-31 23:54:58,1,0.6,1,N,41,166,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:24:58+05:30,2
178,678,2,2018-12-31 23:52:11,2019-01-01 00:09:32,6,1.93,1,N,186,163,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2019-01-01 05:39:32+05:30,17
179,679,1,2018-12-31 23:52:09,2018-12-31 23:59:12,0,1.6,1,N,142,162,1,7.5,0.5,0.5,5.0,0.0,0.3,13.8,2019-01-01 05:29:12+05:30,7
180,680,2,2018-12-31 23:52:09,2019-01-01 00:00:18,1,1.05,1,N,79,148,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:30:18+05:30,8
181,681,2,2018-12-31 23:52:07,2019-01-01 00:05:21,1,2.12,1,N,158,164,1,10.5,0.5,0.5,1.77,0.0,0.3,13.57,2019-01-01 05:35:21+05:30,13
182,682,2,2018-12-31 23:52:07,2019-01-01 00:04:53,1,6.23,1,N,48,244,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,2019-01-01 05:34:53+05:30,12
183,683,2,2018-12-31 23:52:07,2019-01-01 00:06:20,1,1.41,1,N,79,249,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,2019-01-01 05:36:20+05:30,14
184,684,2,2018-12-31 23:52:05,2018-12-31 23:57:53,2,1.66,1,N,146,179,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:27:53+05:30,5
185,685,2,2018-12-31 23:52:04,2019-01-01 00:19:42,2,16.06,2,N,132,186,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,2019-01-01 05:49:42+05:30,27
186,686,2,2018-12-31 23:52:04,2018-12-31 23:53:03,4,0.32,1,N,75,263,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2019-01-01 05:23:03+05:30,0
187,687,2,2018-12-31 23:52:03,2019-01-01 00:10:54,1,3.51,1,N,161,125,1,15.0,0.5,0.5,1.0,0.0,0.3,17.3,2019-01-01 05:40:54+05:30,18
188,688,2,2018-12-31 23:52:02,2019-01-01 00:02:42,5,1.47,1,N,170,162,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:32:42+05:30,10
189,689,2,2018-12-31 23:52:02,2019-01-01 00:02:50,1,2.35,1,N,69,20,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2019-01-01 05:32:50+05:30,10
190,690,2,2018-12-31 23:52:02,2018-12-31 23:53:56,1,0.32,1,N,255,255,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2019-01-01 05:23:56+05:30,1
191,691,1,2018-12-31 23:52:01,2018-12-31 23:56:41,2,0.7,1,N,264,264,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2019-01-01 05:26:41+05:30,4
192,692,1,2018-12-31 23:52:01,2019-01-01 00:03:37,3,1.1,1,N,68,50,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:33:37+05:30,11
193,693,2,2018-12-31 23:52:00,2019-01-01 00:06:03,2,3.04,1,N,211,137,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,2019-01-01 05:36:03+05:30,14
194,694,2,2018-12-31 23:51:58,2019-01-01 00:00:35,1,1.45,1,N,164,79,1,7.5,0.5,0.5,1.5,0.0,0.3,10.3,2019-01-01 05:30:35+05:30,8
195,695,2,2018-12-31 23:51:58,2019-01-01 00:06:30,1,4.24,1,N,66,79,1,15.0,0.5,0.5,1.0,0.0,0.3,17.3,2019-01-01 05:36:30+05:30,14
196,696,2,2018-12-31 23:51:58,2019-01-01 00:01:57,2,1.12,1,N,237,161,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2019-01-01 05:31:57+05:30,9
197,697,2,2018-12-31 23:51:55,2018-12-31 23:57:16,6,1.11,1,N,143,48,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2019-01-01 05:27:16+05:30,5
198,698,4,2018-12-31 23:51:53,2018-12-31 23:57:18,1,0.86,1,N,114,79,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:27:18+05:30,5
199,699,2,2018-12-31 23:51:52,2018-12-31 23:55:51,1,0.94,1,N,236,141,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:25:51+05:30,3
200,700,1,2018-12-31 23:51:52,2019-01-01 00:27:30,1,10.3,1,N,48,70,1,34.5,0.5,0.5,3.0,5.76,0.3,44.56,2019-01-01 05:57:30+05:30,35
201,701,2,2018-12-31 23:51:52,2018-12-31 23:58:58,1,0.53,1,N,234,234,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,2019-01-01 05:28:58+05:30,7
202,702,2,2018-12-31 23:51:51,2019-01-01 00:00:39,5,1.76,1,N,239,236,1,8.5,0.5,0.5,0.98,0.0,0.3,10.78,2019-01-01 05:30:39+05:30,8
203,703,2,2018-12-31 23:51:51,2018-12-31 23:57:22,1,0.88,1,N,239,238,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2019-01-01 05:27:22+05:30,5
204,704,2,2018-12-31 23:51:50,2019-01-01 00:00:42,1,1.45,1,N,170,170,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:30:42+05:30,8
205,705,1,2018-12-31 23:51:50,2019-01-01 00:30:34,1,18.4,2,N,132,4,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,2019-01-01 06:00:34+05:30,38
206,706,2,2018-12-31 23:51:50,2019-01-01 00:01:06,1,1.64,1,N,146,226,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:31:06+05:30,9
207,707,2,2018-12-31 23:51:49,2019-01-01 00:01:23,1,1.41,1,N,231,148,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2019-01-01 05:31:23+05:30,9
208,708,2,2018-12-31 23:51:49,2019-01-01 00:12:51,1,8.49,1,N,138,256,1,26.0,0.5,0.5,8.19,0.0,0.3,35.49,2019-01-01 05:42:51+05:30,21
209,709,2,2018-12-31 23:51:48,2018-12-31 23:56:31,2,1.03,1,N,68,68,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,2019-01-01 05:26:31+05:30,4
210,710,1,2018-12-31 23:51:48,2019-01-01 00:29:18,2,12.8,1,N,132,188,1,40.5,0.5,0.5,8.35,0.0,0.3,50.15,2019-01-01 05:59:18+05:30,37
211,711,2,2018-12-31 23:51:48,2018-12-31 23:56:03,1,1.02,1,N,48,142,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,2019-01-01 05:26:03+05:30,4
212,712,2,2018-12-31 23:51:47,2018-12-31 23:54:57,1,0.45,1,N,114,79,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2019-01-01 05:24:57+05:30,3
213,713,2,2018-12-31 23:51:47,2019-01-01 00:19:31,4,13.05,5,N,132,265,2,75.0,0.0,0.0,0.0,0.0,0.3,75.3,2019-01-01 05:49:31+05:30,27
214,714,2,2018-12-31 23:51:45,2018-12-31 23:59:13,4,1.2,1,N,261,45,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:29:13+05:30,7
215,715,1,2018-12-31 23:51:45,2019-01-01 00:27:27,2,20.4,2,N,132,239,1,52.0,0.0,0.5,14.6,5.76,0.3,73.16,2019-01-01 05:57:27+05:30,35
216,716,1,2018-12-31 23:51:45,2018-12-31 23:57:31,1,1.1,1,N,79,148,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:27:31+05:30,5
217,717,2,2018-12-31 23:51:44,2019-01-01 00:00:25,1,1.28,1,N,234,79,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:30:25+05:30,8
218,718,1,2018-12-31 23:51:44,2019-01-01 00:03:44,1,1.9,1,N,68,233,1,9.5,0.5,0.5,3.2,0.0,0.3,14.0,2019-01-01 05:33:44+05:30,12
219,719,2,2018-12-31 23:51:44,2019-01-01 00:01:41,5,2.17,1,N,163,262,1,9.0,0.5,0.5,1.8,0.0,0.3,12.1,2019-01-01 05:31:41+05:30,9
220,720,1,2018-12-31 23:51:44,2019-01-01 00:05:24,1,7.7,1,N,238,220,1,22.5,0.5,0.5,4.36,5.28,0.3,33.44,2019-01-01 05:35:24+05:30,13
221,721,2,2018-12-31 23:51:44,2018-12-31 23:58:13,1,1.29,1,N,42,41,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:28:13+05:30,6
222,722,2,2018-12-31 23:51:43,2019-01-01 00:27:36,1,21.59,2,N,132,142,1,52.0,0.0,0.5,7.0,5.76,0.3,65.56,2019-01-01 05:57:36+05:30,35
223,723,2,2018-12-31 23:51:43,2019-01-01 00:20:59,1,11.52,1,N,132,188,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8,2019-01-01 05:50:59+05:30,29
224,724,2,2018-12-31 23:51:42,2019-01-01 00:12:50,1,5.16,1,N,234,226,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,2019-01-01 05:42:50+05:30,21
225,725,2,2018-12-31 23:51:41,2018-12-31 23:55:22,1,0.56,1,N,79,107,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:25:22+05:30,3
226,726,2,2018-12-31 23:51:41,2019-01-01 00:01:11,1,0.96,1,N,48,68,1,7.5,0.5,0.5,1.32,0.0,0.3,10.12,2019-01-01 05:31:11+05:30,9
227,727,1,2018-12-31 23:51:41,2019-01-01 00:08:18,1,1.3,1,N,137,186,1,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2019-01-01 05:38:18+05:30,16
228,728,2,2018-12-31 23:51:41,2019-01-01 00:10:29,1,6.61,1,N,48,74,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,2019-01-01 05:40:29+05:30,18
229,729,2,2018-12-31 23:51:41,2019-01-01 00:24:15,1,19.79,1,N,132,181,1,54.0,0.5,0.5,13.82,0.0,0.3,69.12,2019-01-01 05:54:15+05:30,32
230,730,2,2018-12-31 23:51:39,2019-01-01 00:09:44,1,1.06,1,N,100,170,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,2019-01-01 05:39:44+05:30,18
231,731,1,2018-12-31 23:51:38,2018-12-31 23:56:41,2,0.9,1,N,148,232,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2019-01-01 05:26:41+05:30,5
232,732,2,2018-12-31 23:51:38,2018-12-31 23:58:09,5,0.92,1,N,249,79,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2019-01-01 05:28:09+05:30,6
233,733,2,2018-12-31 23:51:37,2018-12-31 23:59:57,3,1.14,1,N,211,90,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2019-01-01 05:29:57+05:30,8
234,734,1,2018-12-31 23:51:37,2019-01-01 00:02:46,1,2.5,1,N,144,261,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,2019-01-01 05:32:46+05:30,11
235,735,2,2018-12-31 23:51:36,2018-12-31 23:52:25,2,0.13,1,N,170,170,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2019-01-01 05:22:25+05:30,0
236,736,2,2018-12-31 23:51:35,2018-12-31 23:58:32,6,1.37,1,N,97,190,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:28:32+05:30,6
237,737,2,2018-12-31 23:51:35,2018-12-31 23:54:07,2,0.68,1,N,238,151,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2019-01-01 05:24:07+05:30,2
238,738,1,2018-12-31 23:51:33,2019-01-01 00:18:58,1,18.7,2,N,132,263,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,2019-01-01 05:48:58+05:30,27
239,739,2,2018-12-31 23:51:33,2019-01-01 00:31:52,1,18.45,2,N,132,68,1,52.0,0.0,0.5,13.0,5.76,0.3,71.56,2019-01-01 06:01:52+05:30,40
240,740,2,2018-12-31 23:51:33,2019-01-01 00:01:49,1,5.29,1,N,132,203,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,2019-01-01 05:31:49+05:30,10
241,741,1,2018-12-31 23:51:33,2018-12-31 23:58:12,1,1.8,1,N,146,7,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2019-01-01 05:28:12+05:30,6
242,742,2,2018-12-31 23:51:33,2019-01-01 00:17:14,1,14.64,1,N,138,101,1,41.0,0.5,0.5,8.46,0.0,0.3,50.76,2019-01-01 05:47:14+05:30,25
243,743,2,2018-12-31 23:51:32,2019-01-01 00:02:42,1,0.91,1,N,186,164,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2019-01-01 05:32:42+05:30,11
244,744,2,2018-12-31 23:51:31,2019-01-01 00:09:33,1,5.0,1,N,238,246,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,2019-01-01 05:39:33+05:30,18
245,745,2,2018-12-31 23:51:31,2018-12-31 23:58:16,1,1.3,1,N,79,4,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2019-01-01 05:28:16+05:30,6
246,746,2,2018-12-31 23:51:31,2018-12-31 23:54:57,3,0.53,1,N,75,264,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2019-01-01 05:24:57+05:30,3
247,747,2,2018-12-31 23:51:30,2018-12-31 23:55:45,1,1.05,1,N,237,236,1,5.5,0.5,0.5,1.02,0.0,0.3,7.82,2019-01-01 05:25:45+05:30,4
248,748,2,2018-12-31 23:51:29,2019-01-01 00:06:52,1,2.22,1,N,264,264,1,12.0,0.5,0.5,3.99,0.0,0.3,17.29,2019-01-01 05:36:52+05:30,15
249,749,2,2018-12-31 23:51:28,2019-01-01 00:00:25,1,2.61,1,N,41,43,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,2019-01-01 05:30:25+05:30,8
