,Unnamed: 0,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,location
125,125,2,2019-02-19T16:25:54.000,2019-02-19T16:29:27.000,2,0.62,1,N,238,238,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,Noida Sec-15
126,126,2,2019-02-19T14:54:33.000,2019-02-19T23:08:12.000,1,1.39,1,N,229,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,Noida Sec-18
127,127,2,2019-02-13T23:06:39.000,2019-02-13T23:13:37.000,1,0.74,1,N,142,142,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,Noida Sec-1
128,128,2,2019-02-13T22:50:16.000,2019-02-13T23:02:23.000,1,0.73,1,N,142,142,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,Noida Sec-1
129,129,2,2019-02-13T22:34:52.000,2019-02-13T22:48:04.000,1,1.14,1,N,162,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,Noida Sec-19
130,130,2,2019-02-13T06:20:00.000,2019-02-13T06:29:04.000,6,1.52,1,N,186,137,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,Noida Sec-23
131,131,2,2019-02-11T04:39:43.000,2019-02-11T05:00:11.000,2,8.32,1,N,13,236,1,25.5,0.0,0.5,2.0,0.0,0.3,30.25,Noida Sec-53
132,132,2,2019-02-10T11:36:02.000,2019-02-10T11:47:02.000,1,2.33,1,N,107,232,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,Noida Sec-50
133,133,2,2019-02-09T19:40:19.000,2019-02-09T19:47:29.000,1,0.75,1,N,161,163,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,Noida Sec-3
134,134,2,2019-02-09T19:33:55.000,2019-02-09T19:38:54.000,1,0.8,1,N,164,161,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,Noida Sec-12
135,135,2,2019-02-08T17:35:27.000,2019-02-09T00:53:56.000,5,2.61,1,N,70,129,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,Noida sec-70
136,136,2,2019-02-08T16:09:17.000,2019-02-08T16:19:28.000,1,1.65,1,N,211,90,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,Noida Sec-35
137,137,2,2019-02-06T23:34:30.000,2019-02-06T23:55:43.000,5,1.95,1,N,161,48,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96,Noida Sec-3
138,138,2,2019-02-06T23:13:25.000,2019-02-06T23:19:19.000,5,0.76,1,N,48,170,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36,Noida Sec-6
139,139,2,2019-02-06T23:01:28.000,2019-02-06T23:11:35.000,5,0.78,1,N,164,230,1,7.5,1.0,0.5,2.32,0.0,0.3,11.62,Noida Sec-12
140,140,2,2019-02-03T23:33:42.000,2019-02-04T07:09:55.000,2,18.13,2,N,132,42,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,Noida Sec-8
141,141,2,2019-02-02T21:52:47.000,2019-02-03T05:12:52.000,1,2.18,1,N,140,164,1,13.5,0.5,0.5,1.0,0.0,0.3,15.8,Noida Sec-31
142,142,2,2019-02-02T21:16:07.000,2019-02-02T21:32:46.000,1,1.6,1,N,140,162,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,Noida Sec-31
143,143,2,2019-02-02T08:51:51.000,2019-02-02T08:58:07.000,1,1.62,1,N,246,143,1,7.0,1.0,0.5,1.0,0.0,0.3,9.8,Noida Sec-33
144,144,2,2019-01-31T14:44:28.000,2019-01-31T15:01:28.000,1,5.88,1,N,90,146,1,18.5,0.5,0.5,0.0,0.0,0.3,19.8,Noida Sec-42
145,145,2,2019-01-29T14:13:01.000,2019-01-29T14:21:47.000,1,0.82,1,N,211,144,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,Noida Sec-35
146,146,2,2019-01-29T13:55:44.000,2019-01-29T14:08:49.000,1,1.69,1,N,79,211,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39,Noida Sec-4
147,147,2,2019-01-29T09:10:23.000,2019-01-29T09:16:47.000,2,1.81,1,N,43,151,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,Noida Sec-21
148,148,2,2019-01-29T08:35:47.000,2019-01-29T09:05:34.000,2,2.04,1,N,74,41,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,Noida Sec-56
149,149,2,2019-01-29T08:23:12.000,2019-01-29T08:32:44.000,2,2.18,1,N,141,74,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,Noida Sec-25
150,150,2,2019-01-29T06:57:55.000,2019-01-29T14:21:19.000,1,2.61,1,N,239,162,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,Noida Sec-27
151,151,2,2019-01-29T06:29:17.000,2019-01-29T06:45:31.000,1,1.45,1,N,163,50,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,Noida Sec-13
152,152,2,2019-01-29T06:08:21.000,2019-01-29T06:28:14.000,1,1.53,1,N,143,237,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29,Noida Sec-52
153,153,2,2019-01-26T03:16:01.000,2019-01-26T03:32:02.000,1,0.8,1,N,230,186,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,Noida sec-69
154,154,2,2019-01-26T03:02:46.000,2019-01-26T03:14:38.000,1,1.73,1,N,237,230,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,Noida Sec-2
155,155,2,2019-01-23T15:11:02.000,2019-01-23T22:30:05.000,1,1.09,1,N,237,162,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,Noida Sec-2
156,156,2,2019-01-23T14:30:45.000,2019-01-23T15:09:58.000,1,3.75,1,N,249,237,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38,Noida Sec-9
157,157,2,2019-01-22T22:45:42.000,2019-01-23T06:07:36.000,1,5.64,1,N,239,231,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,Noida Sec-27
158,158,2,2019-01-22T22:25:16.000,2019-01-22T22:36:07.000,6,3.61,1,N,48,24,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,Noida Sec-6
159,159,2,2019-01-22T22:16:11.000,2019-01-22T22:19:14.000,6,0.59,1,N,234,164,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-34
160,160,2,2019-01-22T22:02:13.000,2019-01-22T22:13:30.000,6,2.56,1,N,141,234,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,Noida Sec-25
161,161,2,2019-01-22T12:02:33.000,2019-01-22T12:08:29.000,1,0.72,1,N,4,148,1,5.5,0.0,0.5,1.13,0.0,0.3,9.38,Noida sec-71
162,162,2,2019-01-20T20:44:16.000,2019-01-20T20:53:07.000,2,1.24,1,N,114,79,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,Noida Sec-49
163,163,2,2019-01-20T08:44:46.000,2019-01-20T16:04:10.000,5,8.82,1,N,138,141,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,Noida Sec-11
164,164,2,2019-01-19T11:46:53.000,2019-01-19T19:18:23.000,1,1.73,1,N,186,162,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,Noida Sec-23
165,165,2,2019-01-19T11:13:20.000,2019-01-19T11:33:18.000,1,1.29,1,N,162,100,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,Noida Sec-19
166,166,2,2019-01-19T08:40:03.000,2019-01-19T15:55:11.000,1,1.9,1,N,237,239,1,10.5,0.0,0.5,1.2,0.0,0.3,12.5,Noida Sec-2
167,167,2,2019-01-19T08:10:24.000,2019-01-19T08:16:52.000,1,0.76,1,N,163,142,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,Noida Sec-13
168,168,2,2019-01-19T07:58:42.000,2019-01-19T08:08:37.000,1,0.99,1,N,142,163,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,Noida Sec-1
169,169,2,2019-01-19T07:51:46.000,2019-01-19T07:56:40.000,1,0.69,1,N,237,142,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3,Noida Sec-2
170,170,2,2019-01-18T09:07:09.000,2019-01-18T09:32:00.000,5,8.21,1,N,138,263,1,26.5,1.0,0.5,8.52,5.76,0.3,42.58,Noida Sec-11
171,171,2,2019-01-18T08:20:01.000,2019-01-18T15:55:31.000,1,6.06,1,N,237,231,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,Noida Sec-2
172,172,2,2019-01-18T08:08:37.000,2019-01-18T08:18:19.000,1,1.66,1,N,142,237,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,Noida Sec-1
173,173,2,2019-01-16T15:05:00.000,2019-01-16T15:59:50.000,5,16.78,2,N,132,164,1,52.0,4.5,0.5,11.0,5.76,0.3,74.06,Noida Sec-8
174,174,2,2019-01-13T15:25:51.000,2019-01-13T15:40:05.000,2,3.47,1,N,162,7,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,Noida Sec-19
175,175,2,2019-01-13T15:01:15.000,2019-01-13T15:08:10.000,2,1.05,1,N,114,107,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,Noida Sec-49
176,176,2,2019-01-12T13:49:57.000,2019-01-12T13:54:07.000,1,0.79,1,N,262,236,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-41
177,177,2,2019-01-12T13:36:49.000,2019-01-12T13:44:45.000,1,1.35,1,N,236,262,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-10
178,178,2,2019-01-12T13:26:28.000,2019-01-12T13:33:36.000,1,1.32,1,N,140,237,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,Noida Sec-31
179,179,2,2019-01-12T00:32:19.000,2019-01-12T08:14:24.000,1,11.62,1,N,236,200,1,37.5,1.0,0.5,10.48,2.64,0.3,52.42,Noida Sec-10
180,180,2,2019-01-10T07:11:34.000,2019-01-10T14:30:48.000,1,5.15,1,N,48,13,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,Noida Sec-6
181,181,2,2019-01-10T06:22:07.000,2019-01-10T06:29:06.000,1,2.0,1,N,162,236,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,Noida Sec-19
182,182,2,2019-01-08T06:24:07.000,2019-01-08T13:53:33.000,1,2.52,1,N,246,79,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,Noida Sec-33
183,183,2,2019-01-08T06:04:05.000,2019-01-08T06:22:20.000,1,2.26,1,N,142,246,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,Noida Sec-1
184,184,2,2019-01-08T05:34:33.000,2019-01-08T05:42:35.000,1,1.01,1,N,100,50,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,Noida Sec-63
185,185,2,2019-01-08T00:57:26.000,2019-01-08T01:18:15.000,2,2.84,1,N,186,141,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,Noida Sec-23
186,186,2,2019-01-08T00:38:28.000,2019-01-08T00:54:37.000,2,2.07,1,N,229,186,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,Noida Sec-18
187,187,2,2019-01-08T00:27:41.000,2019-01-08T00:37:27.000,2,1.43,1,N,263,229,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,Noida Sec-7
188,188,2,2019-01-07T22:46:09.000,2019-01-08T06:05:23.000,1,1.76,1,N,186,143,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,Noida Sec-23
189,189,2,2019-01-04T19:43:17.000,2019-01-05T02:59:57.000,1,3.18,1,N,234,141,1,13.0,0.5,0.5,4.29,0.0,0.3,18.59,Noida Sec-34
190,190,2,2019-01-04T19:07:07.000,2019-01-04T19:29:00.000,1,2.13,1,N,4,68,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,Noida sec-71
191,191,2,2019-01-02T06:34:26.000,2019-01-02T14:23:44.000,1,6.36,1,N,236,249,1,31.0,0.0,0.5,9.54,0.0,0.3,41.34,Noida Sec-10
192,192,2,2019-01-02T00:38:17.000,2019-01-02T01:10:21.000,1,6.09,1,N,88,112,1,25.0,0.5,0.5,7.89,0.0,0.3,34.19,Noida Sec-62
193,193,2,2019-01-01T14:44:59.000,2019-01-01T21:58:48.000,6,3.04,1,N,186,141,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,Noida Sec-23
194,194,2,2019-01-01T14:26:08.000,2019-01-01T14:28:36.000,6,0.72,1,N,148,79,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,Noida Sec-14
195,195,2,2019-01-01T14:15:09.000,2019-01-01T14:21:27.000,6,0.8,1,N,79,148,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,Noida Sec-4
196,196,2,2019-01-01T13:59:16.000,2019-01-01T14:08:11.000,6,1.51,1,N,68,233,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,Noida Sec-22
197,197,2,2019-01-01T04:49:40.000,2019-01-01T04:57:28.000,1,1.22,1,N,137,4,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,Noida Sec-38
198,198,2,2019-01-01T04:36:53.000,2019-01-01T04:44:12.000,1,1.75,1,N,233,107,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,Noida Sec-37
199,199,2,2019-01-01T04:01:49.000,2019-01-01T04:20:05.000,1,2.61,1,N,161,114,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,Noida Sec-3
200,200,2,2019-01-01T00:59:19.000,2019-01-01T01:06:13.000,2,0.83,1,N,229,229,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,Noida Sec-18
201,201,2,2019-01-01T00:46:49.000,2019-01-01T00:51:22.000,2,0.95,1,N,262,237,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,Noida Sec-41
202,202,2,2019-01-01T00:44:31.000,2019-01-01T00:55:51.000,2,2.0,1,N,239,236,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,Noida Sec-27
203,203,2,2019-01-01T00:36:58.000,2019-01-01T00:43:00.000,2,1.22,1,N,141,262,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,Noida Sec-25
204,204,2,2019-01-01T00:27:46.000,2019-01-01T00:38:29.000,2,1.9,1,N,236,238,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,Noida Sec-10
205,205,2,2019-01-01T00:22:41.000,2019-01-01T00:32:06.000,2,1.41,1,N,161,140,1,8.0,0.5,0.5,5.0,0.0,0.3,14.3,Noida Sec-3
206,206,2,2019-01-01T00:21:16.000,2019-01-01T00:36:37.000,1,1.01,1,N,237,161,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,Noida Sec-2
207,207,2,2019-01-01T00:21:13.000,2019-01-01T00:39:44.000,6,2.21,1,N,43,48,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,Noida Sec-21
208,208,2,2019-01-01T00:08:37.000,2019-01-01T00:12:04.000,5,1.0,1,N,141,263,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-25
209,209,2,2019-01-01T00:07:00.000,2019-01-01T00:27:30.000,1,3.27,1,N,114,50,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8,Noida Sec-49
210,210,2,2019-01-01T00:06:51.000,2019-01-01T00:14:00.000,1,1.94,1,N,88,232,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,Noida Sec-62
211,211,2,2019-01-01T00:04:44.000,2019-01-01T00:14:40.000,5,3.2,1,N,262,170,1,11.0,0.5,0.5,3.69,0.0,0.3,15.99,Noida Sec-41
212,212,2,2019-01-01T00:04:32.000,2019-01-01T00:14:54.000,6,0.93,1,N,164,170,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,Noida Sec-12
213,213,2,2019-01-01T00:04:18.000,2019-01-01T00:11:09.000,6,0.88,1,N,249,144,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,Noida Sec-9
214,214,2,2019-01-01T00:04:05.000,2019-01-01T00:33:09.000,1,2.57,1,N,234,246,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,Noida Sec-34
215,215,2,2019-01-01T00:03:03.000,2019-01-01T00:36:19.000,1,3.69,1,N,43,90,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,Noida Sec-21
216,216,2,2019-01-01T00:02:55.000,2019-01-01T00:10:42.000,1,1.47,1,N,152,42,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-65
217,217,2,2019-01-01T00:02:18.000,2019-01-01T00:05:11.000,1,0.57,1,N,144,144,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,Noida Sec-26
218,218,2,2019-01-01T00:01:47.000,2019-01-01T00:24:57.000,1,1.83,1,N,161,113,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,Noida Sec-3
219,219,2,2019-01-01T00:01:41.000,2019-01-01T00:07:46.000,1,1.19,1,N,79,224,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,Noida Sec-4
220,220,2,2019-01-01T00:01:07.000,2019-01-01T00:10:44.000,2,0.77,1,N,161,164,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-3
221,221,2,2019-01-01T00:00:37.000,2019-01-01T00:03:22.000,3,0.6,1,N,234,224,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62,Noida Sec-34
222,222,2,2019-01-01T00:00:35.000,2019-01-01T00:08:35.000,1,1.89,1,N,170,79,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,Noida Sec-5
223,223,2,2019-01-01T00:00:29.000,2019-01-01T00:07:16.000,1,1.51,1,N,143,50,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,Noida Sec-52
224,224,2,2019-01-01T00:00:10.000,2019-01-01T00:05:25.000,1,0.85,1,N,142,142,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,Noida Sec-1
225,225,2,2019-01-01T00:00:06.000,2019-01-01T00:27:42.000,1,13.95,1,N,145,242,1,40.0,0.5,0.5,9.41,5.76,0.3,56.47,Noida sec-72
226,226,2,2019-01-01T00:00:05.000,2019-01-01T00:22:32.000,1,2.47,1,N,90,231,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,Noida Sec-42
227,227,1,2018-12-31T23:59:58.000,2019-01-01T00:02:36.000,2,0.5,1,N,237,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,Noida Sec-2
228,228,1,2018-12-31T23:59:56.000,2019-01-01T00:03:13.000,1,0.7,1,N,7,7,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida sec-73
229,229,1,2018-12-31T23:59:55.000,2019-01-01T00:13:30.000,4,3.0,1,N,140,238,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,Noida Sec-31
230,230,1,2018-12-31T23:59:52.000,2019-01-01T00:11:59.000,2,2.3,1,N,48,43,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,Noida Sec-6
231,231,2,2018-12-31T23:59:50.000,2019-01-01T00:04:20.000,1,0.75,1,N,87,148,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,Noida Sec-60
232,232,1,2018-12-31T23:59:47.000,2019-01-01T00:37:49.000,2,17.3,2,N,132,161,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,Noida Sec-8
233,233,1,2018-12-31T23:59:46.000,2019-01-01T00:32:22.000,3,15.2,1,N,132,71,1,43.5,0.5,0.5,8.95,0.0,0.3,53.75,Noida Sec-8
234,234,1,2018-12-31T23:59:45.000,2019-01-01T00:24:40.000,2,7.2,1,N,236,173,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,Noida Sec-10
235,235,2,2018-12-31T23:59:44.000,2019-01-01T00:47:48.000,1,18.88,2,N,132,113,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,Noida Sec-8
236,236,1,2018-12-31T23:59:41.000,2019-01-01T00:01:24.000,1,0.6,1,N,262,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,Noida Sec-41
237,237,1,2018-12-31T23:59:38.000,2019-01-01T00:04:47.000,1,0.9,1,N,107,170,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,Noida Sec-50
238,238,2,2018-12-31T23:59:36.000,2019-01-01T00:02:37.000,2,0.77,1,N,137,233,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-38
239,239,2,2018-12-31T23:59:36.000,2019-01-01T00:02:59.000,1,0.79,1,N,236,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,Noida Sec-10
240,240,2,2018-12-31T23:59:35.000,2019-01-01T00:19:55.000,1,2.33,1,N,232,170,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,Noida sec-74
241,241,1,2018-12-31T23:59:35.000,2019-01-01T00:34:10.000,1,26.8,1,N,132,257,1,69.5,0.5,0.5,10.0,0.0,0.3,80.8,Noida Sec-8
242,242,2,2018-12-31T23:59:33.000,2019-01-01T00:38:07.000,2,12.52,1,N,166,49,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36,Noida Sec-36
243,243,1,2018-12-31T23:59:32.000,2019-01-01T00:21:31.000,3,5.4,1,N,238,79,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3,Noida Sec-15
244,244,1,2018-12-31T23:59:28.000,2019-01-01T00:11:10.000,2,1.0,1,N,158,113,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,Noida Sec-24
245,245,1,2018-12-31T23:59:28.000,2019-01-01T00:08:33.000,1,1.4,1,N,79,231,4,7.5,0.5,0.5,0.0,0.0,0.3,8.8,Noida Sec-4
246,246,1,2018-12-31T23:59:28.000,2019-01-01T00:35:22.000,2,26.1,1,N,132,181,1,69.5,0.5,0.5,14.15,0.0,0.3,84.95,Noida Sec-8
247,247,2,2018-12-31T23:59:27.000,2019-01-01T00:11:34.000,3,2.66,1,N,239,263,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,Noida Sec-27
248,248,1,2018-12-31T23:59:22.000,2019-01-01T00:14:10.000,1,2.5,1,N,74,116,3,12.0,0.5,0.5,0.0,0.0,0.3,13.3,Noida Sec-56
249,249,1,2018-12-31T23:59:22.000,2019-01-01T00:01:07.000,0,0.4,1,N,262,140,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,Noida Sec-41
